tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,urls,desc
tt0044022,movie,Tragic Serenade,Serenata tragica,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0044022,"Directed by Giuseppe Guarino.  With Folco Lulli, Carlo Giustini, Mirella Uberti, Laura Gore. Two business associates are in love with the same woman. One of them wrongly accuses the other of being a drug pusher and wins the girl's love. He is then murdered and his former friend, just out of the jail, is the main suspect. Will he be able to prove his innocence?"
tt0044023,movie,The Seven Dwarfs to the Rescue,I sette nani alla riscossa,0,1951.0,\N,84,"Comedy,Family,Fantasy",https://www.imdb.com/title/tt0044023,"Directed by Paolo William Tamburella.  With Rossana Podestà, Roberto Risso, Georges Marchal, Mario Mastrantonio. Having been warned in dreams that Snow White is in danger, the Seven Dwarfs set out to rescue the princess from the evil Prince of Darkness."
tt0044024,movie,Sette ore di guai,Sette ore di guai,0,1951.0,\N,84,Comedy,https://www.imdb.com/title/tt0044024,"Directed by Marcello Marchesi, Vittorio Metz.  With Totò, Isa Barzizza, Carlo Campanini, Eduardo Passarelli. Totò is a tailor but not a great tailor. He is married and his son is to be baptized and Totò hopes that his grand-mother will be moved by the baptism, so moved to help him. Unfortunately his wet nurse Maria loses his son in the garden. Totò doesn't lose heart and rents Rita's daughter and leaves looking for his son. Many adventures are awaiting for him."
tt0044026,movie,La señora de Fátima,La señora de Fátima,0,1951.0,\N,90,Drama,https://www.imdb.com/title/tt0044026,"Directed by Rafael Gil.  With Ines Orsini, Fernando Rey, Tito Junco, José María Lado. The story of the 1917 miracle of Fatima, in which the Virgin Mary appeared to three children--two girs and one boy."
tt0044029,movie,Boyhood,Shônenki,0,1951.0,\N,111,"Drama,War",https://www.imdb.com/title/tt0044029,"Directed by Keisuke Kinoshita.  With Akiko Tamura, Akira Ishihama, Chishû Ryû, Rentarô Mikuni. When a family has to relocate due to the war, they are ostracized by their new community."
tt0044030,movie,Show Boat,Show Boat,0,1951.0,\N,108,"Drama,Family,Musical",https://www.imdb.com/title/tt0044030,"Directed by George Sidney.  With Kathryn Grayson, Ava Gardner, Howard Keel, Joe E. Brown. The daughter of a riverboat captain falls in love with a charming gambler, but their fairytale romance is threatened when his luck turns sour."
tt0044034,movie,Rome-Paris-Rome,"Signori, in carrozza!",0,1951.0,\N,100,"Comedy,Romance",https://www.imdb.com/title/tt0044034,"Directed by Luigi Zampa.  With Aldo Fabrizi, Sophie Desmarets, Vera Nandi, Peppino De Filippo. Vincenzo, a railwayman who works on the Rome to Paris line, has a wife in Italy and a mistress in France, Ginette a widow with a four year old daughter. When he's offered a job in Paris he decides to move. Unfortunately for him his wife and petulant brother in law come to Paris too. He will have to decide between the two women."
tt0044035,movie,Silver Canyon,Silver Canyon,0,1951.0,\N,70,Western,https://www.imdb.com/title/tt0044035,"Directed by John English.  With Gene Autry, Champion, Gail Davis, Jim Davis. During the Civil War, McQuarrie leads guerrilla raiders, Gene and Cougar serve as Union scouts stationed in Utah."
tt0044036,movie,Silver City,Silver City,0,1951.0,\N,90,"Action,Adventure,Romance",https://www.imdb.com/title/tt0044036,"Directed by Byron Haskin.  With Edmond O'Brien, Yvonne De Carlo, Richard Arlen, Barry Fitzgerald. Having masterminded the hold up of his company office, a mining engineer is barred from the industry. He then sets up shop as an assayer, scheming to acquire a rich silver mine lease from its operators."
tt0044037,movie,Silver City Bonanza,Silver City Bonanza,0,1951.0,\N,67,Western,https://www.imdb.com/title/tt0044037,"Directed by George Blair.  With Rex Allen, Buddy Ebsen, Mary Ellen Kay, Billy Kimbley. Blind Pete Horne knows the location of the Lost Spanish Silver Lode, but is knifed before he can tell anyone. His seeing eye dog, Duke, brings Rex Allen and Gabriel Horne to Pete's lifeless body. They set out to find the killer and run into trouble near Silver City, Arizona, when they rescue Katie McIntosh from a gang that is chasing her buckboard. She asks Rex and Gabriel to stay and help her on..."
tt0044040,movie,Sirocco,Sirocco,0,1951.0,\N,98,"Action,Drama,Film-Noir",https://www.imdb.com/title/tt0044040,"Directed by Curtis Bernhardt.  With Humphrey Bogart, Lee J. Cobb, Märta Torén, Everett Sloane. A cynical American expatriate gets involved in smuggling and gun-running for the rebels during the 1925 Syrian insurgency against French occupation."
tt0044042,movie,Skeppare i blåsväder,Skeppare i blåsväder,0,1951.0,\N,79,Comedy,https://www.imdb.com/title/tt0044042,"Directed by Gunnar Olsson.  With Adolf Jahr, Elof Ahrle, Bengt Eklund, Sigbrit Molin. The story of the aging fisherman Alex who refuses to realize that his boat needs to be replaced."
tt0044043,movie,Skipalong Rosenbloom,Skipalong Rosenbloom,0,1951.0,\N,72,"Action,Comedy,Music",https://www.imdb.com/title/tt0044043,"Directed by Sam Newfield.  With Maxie Rosenbloom, Max Baer, Jackie Coogan, Fuzzy Knight. The town of Buttonhole Bend is in the clutches of the Butcher Baer (Max Baer) gang who have killed every sheriff and robbed every bank in the territory. The brains behind the gang is saloon owner Square Deal Sal9Hillary Brooke). Skipalong Rosenbloom (Maxie Rosenbloom) comes to town and is tricked into becoming the sheriff. He falls in love with Miss Caroline Witherspoon(Jacqueline Fontaine), the ..."
tt0044044,movie,Helen of Troy,Sköna Helena,0,1951.0,\N,99,"Adventure,Drama,Musical",https://www.imdb.com/title/tt0044044,"Directed by Gustaf Edgren.  With Eva Dahlbeck, Max Hansen, Per Grundén, Åke Söderblom. Intrigues and entanglements before Prince Paris wins the heart of beautiful Helena. It all happens in the small kingdom of Arcadia at the time of the Trojan War. Swedish version of Jacques Offenbach's operetta of the classic Greek myth."
tt0044045,movie,Slaughter Trail,Slaughter Trail,0,1951.0,\N,78,Western,https://www.imdb.com/title/tt0044045,"Directed by Irving Allen.  With Brian Donlevy, Gig Young, Virginia Grey, Andy Devine. Fort Marcy's commandant has a dilemma when 3 outlaws, who killed a few Navajo for their horses, request protection from the vengeful Indians."
tt0044046,short,Sleepy Time Possum,Sleepy Time Possum,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0044046,"Directed by Robert McKimson.  With Mel Blanc. Forest-dwelling possums, Ma and Pa O'Possum, are frustrated with their son, Junior, who is hanging from a tree by his tail, sleeping, instead of doing his chores. Pa dresses like a dog to suddenly awaken Junior and scare him, in the hope that this will teach the young possum a lesson. Even though the precocious Junior is not frightened in the least by Pa's disguise, he runs away and leads his dad..."
tt0044047,short,Sleepy-Time Tom,Sleepy-Time Tom,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0044047,"Directed by Joseph Barbera, William Hanna.  With Daws Butler, Paul Frees, Lillian Randolph. Tom is desperate for sleep after a night of revelry with his friends, but Mammy Two-Shoes demands that he stay awake to keep the mouse out of the refrigerator. Jerry, being a clever mouse, sees his opportunity to get rid of the cat."
tt0044048,short,Slicked-up Pup,Slicked-up Pup,0,1951.0,\N,6,"Animation,Comedy,Family",https://www.imdb.com/title/tt0044048,"Directed by Joseph Barbera, William Hanna.  With Daws Butler. Spike has just washed his pup. Tom and Jerry's chase knocks him into a mud puddle. Spike makes Tom clean him up again and promise to keep him clean which of course is Jerry's opening to get Tom in trouble."
tt0044049,movie,Never Take No for an Answer,The Small Miracle,0,1951.0,\N,82,Drama,https://www.imdb.com/title/tt0044049,"Directed by Maurice Cloche, Ralph Smart.  With Vittorio Manunta, Denis O'Dea, Guido Celano, Nerio Bernardi. Peppino will walk all the way to Rome to see the Holy Father."
tt0044050,movie,Smuggler's Gold,Smuggler's Gold,0,1951.0,\N,64,"Adventure,Crime,Drama",https://www.imdb.com/title/tt0044050,"Directed by William Berke.  With Cameron Mitchell, Amanda Blake, Carl Benton Reid, Peter M. Thompson. ""Pop"" Hodges runs an equipment store and a fishing boat as blinds for a gold-smuggling operation, unknown to his niece, Susan Clarke who is engaged to deep-sea diver Mike Sloan. Mike knocks out a member of the fishing-boat crew who is trying to steal gold from Hodges' storeroom. Hodges kills the man and convinces Mike he did it in the fight. Mike replaces the dead man on Hodges' boat and ..."
tt0044051,movie,Smuggler's Island,Smuggler's Island,0,1951.0,\N,75,"Adventure,Crime,Drama",https://www.imdb.com/title/tt0044051,"Directed by Edward Ludwig.  With Jeff Chandler, Evelyn Keyes, Philip Friend, Marvin Miller. In 1950s Macao, an American expat diver is hired by a mysterious woman to retrieve a sunken cargo that eventually attracts unwanted attention from a crooked banker, corrupt authorities and local pirates."
tt0044052,movie,Snake River Desperadoes,Snake River Desperadoes,0,1951.0,\N,54,Western,https://www.imdb.com/title/tt0044052,"Directed by Fred F. Sears.  With Charles Starrett, Don Reynolds, Tommy Ivo, Monte Blue. Hatching a scheme to sell rifles to the Indians as a protection against the white settlers, Jim Haverly (Monte Blue) works both sides against the middle by having his henchmen masquerade as Indians and raid the settlers. With the ranchers preparing for retribution against the Indians, Haverly's plan is working well until Steve Reynolds/The Durango Kid (Charles Starrett) shows up and, with the aid..."
tt0044053,short,So You Want to Be a Bachelor,So You Want to Be a Bachelor,0,1951.0,\N,10,"Comedy,Short",https://www.imdb.com/title/tt0044053,"Directed by Richard L. Bare.  With George O'Hanlon, Lela Bliss, Chester Clute, Phyllis Coates."
tt0044054,short,So You Want to Be a Cowboy,So You Want to Be a Cowboy,0,1951.0,\N,10,"Comedy,Short,Western",https://www.imdb.com/title/tt0044054,"Directed by Richard L. Bare.  With George O'Hanlon, Roy Bucko, Phyllis Coates, Billy Gray. Joe McDoakes and his wife Alice attend a western movie and George soon has himself in the movie shown on the screen as Jump-Along Skip-Along McGurk, western terror pitted against an outlaw and his six henchmen, all of whom are named Tex. Since Warners wasn't making any series westerns at the time and since this short was poking fun at such, the lobby poster at the theater was from a Columbia ..."
tt0044055,short,So You Want to Be a Plumber,So You Want to Be a Plumber,0,1951.0,\N,10,"Comedy,Short",https://www.imdb.com/title/tt0044055,"Directed by Richard L. Bare.  With George O'Hanlon, Rodney Bell, Phyllis Coates, Margie Liszt. Joe and Alice are having problems with the plumbing in and around the house. Much too expensive to go the professional route; ""I'll fix the plumbing!"" Joe says. Imagine the worst, then watch it transpire."
tt0044056,short,So You Want to Buy a Used Car,So You Want to Buy a Used Car,0,1951.0,\N,10,"Comedy,Short",https://www.imdb.com/title/tt0044056,"Directed by Richard L. Bare.  With George O'Hanlon, Phyllis Coates, Edward Gargan, Bobby Gilbert. In need of a new vehicle, Joe goes to the Cagey Car Company lot to get a used car,... with predictable results."
tt0044059,movie,Soldiers Three,Soldiers Three,0,1951.0,\N,92,"Adventure,Comedy,War",https://www.imdb.com/title/tt0044059,"Directed by Tay Garnett.  With Stewart Granger, Walter Pidgeon, David Niven, Robert Newton. Retired British general Brunswick reminisces about the days when he was a colonel in charge of a British Army battalion fighting against native rebels in colonial India during the late 1800s."
tt0044060,movie,Summer Interlude,Sommarlek,0,1951.0,\N,96,"Drama,Romance",https://www.imdb.com/title/tt0044060,"Directed by Ingmar Bergman.  With Maj-Britt Nilsson, Birger Malmsten, Alf Kjellin, Annalisa Ericson. A lonely woman recalls her first love thirteen years prior during a brief summer vacation."
tt0044061,movie,The Son of Dr. Jekyll,The Son of Dr. Jekyll,0,1951.0,\N,78,"Crime,Horror,Romance",https://www.imdb.com/title/tt0044061,"Directed by Seymour Friedman.  With Louis Hayward, Jody Lawrance, Alexander Knox, Lester Matthews. Edward Jekyll, ignorant of how his father had brought forth death and destruction with his experiments, is pursuing a chemist career despite the fact that he has been discharged from school or his unorthodox experimentations. When the time comes for his father's estate, which had been put in trust, Edward first learns of his father's actions and rather than ignore the matter, sets out to prove ..."
tt0044062,movie,Sonhar é Fácil,Sonhar é Fácil,0,1951.0,\N,94,Comedy,https://www.imdb.com/title/tt0044062,"Directed by Perdigão Queiroga.  With António Silva, Laura Alves, Emilio Correia, Eugénio Salvador. The Silva family aspires to have a home. The inheritance of an aunt, who died in Argentina, comes to realize this desire, but raises new problems."
tt0044063,movie,South of Caliente,South of Caliente,0,1951.0,\N,67,"Action,Music,Western",https://www.imdb.com/title/tt0044063,"Directed by William Witney.  With Roy Rogers, Trigger, Dale Evans, Pinky Lee. Roy Rogers (Roy Rogers), owner of a transportation service for moving race horses from track to track, prepares to take a number of thoroughbreds to the Pan American fair races at Monterey. Among them is ""Dancing Girl"", a fine mare owned by Doris Stewart (Dale Evans), who is being forced to sell the horse in order to keep her ranch. Doris and her trainer, Dave Norris ('Douglas FOwley'), accompany..."
tt0044064,movie,Spoilers of the Plains,Spoilers of the Plains,0,1951.0,\N,68,"Action,Adventure,Western",https://www.imdb.com/title/tt0044064,"Directed by William Witney.  With Roy Rogers, Trigger, Penny Edwards, Gordon Jones. This is an odd one for Roy. There are foreign spies, desert sites for rocket-launching and artificial satellites. The climax is a one-on-one fight on top of an oil derrick."
tt0044066,movie,Spöke på semester,Spöke på semester,0,1951.0,\N,75,Comedy,https://www.imdb.com/title/tt0044066,"Directed by Gösta Bernhard.  With Stig Järrel, Sven Magnusson, Åke Fridell, Arne Källerud. Stockholm 1950 is experiencing a gold rush, after the discovery of gold during the building of the new underground. Assistant Borgkrona (Järrell) owns a plot in the gold area. The lawyer Målbrott informs Borgkrona that he has inherited a haunted castle and must stay there for a fortnight. However, once at the castle he meets his old relative who is a ghost (Järrell) and the two trade places."
tt0044067,movie,St. Benny the Dip,St. Benny the Dip,0,1951.0,\N,80,"Comedy,Crime",https://www.imdb.com/title/tt0044067,"Directed by Edgar G. Ulmer.  With Dick Haymes, Nina Foch, Roland Young, Lionel Stander. A gang of con artists disguise themselves as clerics in order to pull off a job, but soon find that even pretending to be religious people is having an effect on them."
